platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.763057e-01,5.763083e-01,325496122,1529447,8994,2223978340,4854485672,2,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.397172e-01,5.397173e-01,325497600,1515240,11002,2097270686,4854493961,2,0,540
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.878610e-01,5.878551e-01,325493699,1542211,10558,2287034184,4854453041,1,0,540
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.899429e-01,5.899281e-01,325494772,1533654,10491,2274025873,4854470950,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.393839e-01,5.393783e-01,325486370,1508808,9139,2099831563,4854428845,1,0,543
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.743533e-01,5.743445e-01,325493712,1528178,10259,2224256475,4854453760,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.395804e-01,5.395727e-01,325486581,1514090,10303,2093878517,4854431021,1,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.427640e-01,5.427597e-01,325499590,1512926,15754,2107882610,4854493318,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.408344e-01,5.408280e-01,325491193,1509423,11160,2099110036,4854447401,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.408737e-01,5.408676e-01,325489598,1510453,9630,2102047412,4854449943,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.405103e-01,5.404969e-01,325485461,1514942,9025,2101498372,4854422199,0,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.412320e-01,5.412277e-01,325483418,1609186,10902,2101489954,4854388371,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.415389e-01,5.415251e-01,325490878,1514407,10534,2102022849,4854445742,0,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.873358e-01,5.873337e-01,325535643,1539719,26998,2279903199,4854693786,1,0,543
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.905098e-01,5.904951e-01,325503174,1529498,13112,2236825590,4854514585,0,0,543
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.431549e-01,5.431701e-01,325488598,1510755,8634,2102226433,4854440143,2,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.399986e-01,5.399934e-01,325481757,1514313,9875,2096861616,4854393136,1,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.494040e-01,5.497036e-01,325559179,1511282,13231,2108791415,4854736331,9,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.373535e-01,5.373485e-01,325491386,1508712,9858,2090979847,4854455303,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.489239e-01,5.489268e-01,325485485,1512716,9484,2102002730,4854409787,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.402291e-01,5.402612e-01,325494734,1515485,11237,2100781254,4854477408,4,0,540
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.399805e-01,5.399667e-01,325495230,1509770,9365,2098154381,4854478213,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.410662e-01,5.411027e-01,325489688,1511942,12907,2104926283,4854449528,4,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.433213e-01,5.433077e-01,325494347,1515475,13101,2097628450,4854464852,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.429327e-01,5.429269e-01,325490138,1514143,10053,2109896680,4854449848,1,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.494005e-01,5.493960e-01,325490605,1513782,10260,2098909766,4854435109,1,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.488420e-01,5.488357e-01,325495462,1512915,11919,2102961503,4854471420,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.394458e-01,5.394500e-01,325491618,1514876,10673,2095147767,4854456687,2,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.378087e-01,5.381470e-01,325571377,1510377,12718,2094676419,4854791670,12,0,541
