platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.531144e-01,4.531439e-01,312058667,1119440,6870,1758716028,3944056945,7,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.530177e-01,4.530202e-01,312046163,1118796,32058,1758658128,3943989808,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.520371e-01,4.520464e-01,312044541,1116949,29281,1757591981,3943983916,1,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.613481e-01,4.613507e-01,312053995,1120738,25432,1785663431,3944027891,0,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.588647e-01,4.588745e-01,312047354,1117657,5667,1769243059,3944006821,1,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.521828e-01,4.521904e-01,312045963,1117609,29238,1759710155,3943988871,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.631166e-01,4.631192e-01,312046200,1114336,27393,1768415594,3943993080,0,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.531905e-01,4.532041e-01,312048325,1117428,28472,1758223709,3944005218,2,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.551139e-01,4.551163e-01,312053314,1116772,6362,1765231773,3944035944,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.596572e-01,4.596659e-01,312049088,1177227,30970,1785787366,3944011037,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.560094e-01,4.560119e-01,312044718,1117338,29409,1769939751,3943994291,0,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.540289e-01,4.540471e-01,312047155,1116461,28480,1764910447,3943989056,2,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.576525e-01,4.578769e-01,312109216,1118839,7491,1779103749,3944257731,8,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.570078e-01,4.570202e-01,312049259,1119858,4908,1776307464,3944027571,2,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.555315e-01,4.555495e-01,312054840,1117122,33397,1764884886,3944029214,1,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.590422e-01,4.590524e-01,312045696,1119051,27444,1783289751,3943979337,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.581693e-01,4.581717e-01,312048877,1116812,4625,1758896640,3944018237,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.640998e-01,4.641088e-01,312051813,1117922,23655,1780774147,3944030046,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.545945e-01,4.548378e-01,312110745,1118398,7452,1759613411,3944285754,8,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.584272e-01,4.584524e-01,312062649,1118110,6196,1757297828,3944089682,4,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.553634e-01,4.556014e-01,312109542,1118316,9659,1760131462,3944279453,9,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.661944e-01,4.664398e-01,312114800,1120475,6856,1766935018,3944308541,8,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.527022e-01,4.527237e-01,312050207,1115313,5193,1759400744,3944007823,3,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.536282e-01,4.538534e-01,312100436,1116866,7678,1763360941,3944212411,7,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.531035e-01,4.531177e-01,312046637,1115381,9878,1761172569,3943994641,1,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.530184e-01,4.530208e-01,312042614,1117209,27857,1761849319,3943977727,0,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.535886e-01,4.538376e-01,312097645,1120276,6856,1759854446,3944220648,9,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.529872e-01,4.529897e-01,312055305,1116281,35449,1758846208,3944042563,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.571341e-01,4.571430e-01,312043625,1119784,35096,1768435715,3943992897,1,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.558981e-01,4.559171e-01,312087555,1118125,7995,1759514981,3944228139,4,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.533620e-01,4.533723e-01,312045901,1117062,36043,1761540192,3944000582,1,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 9Mbps,100000000,4.519710e-01,4.519943e-01,312051468,1115355,4921,1757019969,3944032411,2,0,519
