platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.280613e-01,4.280573e-01,298121695,1111501,26326,1662406166,3827787422,1,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.274981e-01,4.274875e-01,298115789,1108124,26264,1662523442,3827782040,0,0,533
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.335537e-01,4.335675e-01,298126161,1106451,7586,1686817783,3827816966,2,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.537045e-01,4.537076e-01,298126726,1108567,7502,1763569766,3827842530,1,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,5.191770e-01,5.191724e-01,298130805,1110439,7429,1991349695,3827854455,1,0,533
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.378029e-01,4.380276e-01,298184281,1106599,8848,1662993856,3828085227,7,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.268756e-01,4.268649e-01,298123784,1106799,7892,1660779297,3827810975,0,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.457897e-01,4.457920e-01,298122707,1110306,7379,1668999886,3827789441,2,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.297310e-01,4.297203e-01,298125879,1109865,8515,1665019953,3827808077,0,0,537
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.276278e-01,4.276235e-01,298126554,1105567,6081,1662919111,3827826453,1,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.285801e-01,4.285693e-01,298127702,1110123,7432,1661260684,3827823176,0,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.391865e-01,4.391819e-01,298124489,1110402,7490,1689003192,3827806620,1,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.328044e-01,4.327938e-01,298132005,1109004,9267,1682410526,3827842444,0,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.535051e-01,4.535030e-01,298121572,1112291,7979,1762439165,3827794507,1,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.291442e-01,4.291335e-01,298117844,1108587,8056,1663834216,3827787258,0,0,537
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.423757e-01,4.423805e-01,298124421,1108312,8122,1702631784,3827823309,2,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.307289e-01,4.307461e-01,298133658,1108122,10832,1669774674,3827860257,3,0,537
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.299939e-01,4.299831e-01,298125975,1109461,9822,1667770683,3827825489,0,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.289909e-01,4.289860e-01,298122258,1105769,8834,1661926667,3827781770,1,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.342329e-01,4.345214e-01,298194058,1109220,9515,1670281652,3828118270,9,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.272093e-01,4.272067e-01,298120951,1105453,7541,1661716056,3827794508,1,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.281852e-01,4.281745e-01,298115303,1110521,7135,1667129131,3827767751,0,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.365519e-01,4.365479e-01,298121205,1106839,6451,1697028383,3827808174,1,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.281005e-01,4.280896e-01,298124666,1108950,8199,1664914779,3827804617,0,0,535
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.452876e-01,4.452764e-01,298119700,1107648,7922,1681298398,3827803269,0,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.288987e-01,4.291761e-01,298187268,1107484,9964,1664747423,3828081387,10,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.412562e-01,4.412452e-01,298125147,1105832,7656,1674267314,3827799700,0,0,537
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.306121e-01,4.306318e-01,298125295,1106867,7373,1666977020,3827811466,3,0,534
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.272710e-01,4.272603e-01,298137093,1109800,10469,1663471820,3827870731,0,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.453263e-01,4.453233e-01,298121814,1114322,7049,1734811820,3827787546,1,0,536
wifi-sid,perf-5e5ec39e,RX 9Mbps,100000000,4.304541e-01,4.304432e-01,298121690,1107662,9201,1667058945,3827809666,0,0,536
